2.222222222222221960e-02,4.686524969402353635e-01,4.825146687709485072e-01,4.731609226992068429e-01,3.414634652413517379e-01,3.564314864716409126e-01,4.527162927945912463e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.272727272727272443e-02,4.634571221166866595e-01,4.768629925074028275e-01,4.652082302717164275e-01,3.350841992563573513e-01,3.486914742465998529e-01,4.534406481465600991e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.323232323232323274e-02,4.575683922014789351e-01,4.719174095458347207e-01,4.585811392660181784e-01,3.302061201115462641e-01,3.420571780537073892e-01,4.542454997886986590e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.373737373737373757e-02,4.516806199590498450e-01,4.666192682412320103e-01,4.519540482603201514e-01,3.249535223424737662e-01,3.354218627676981423e-01,4.547283662701585571e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.424242424242424240e-02,4.468309650085519058e-01,4.616736852796639035e-01,4.459902160171496099e-01,3.185742563574796016e-01,3.295243708985324815e-01,4.553722809617367084e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.474747474747474724e-02,4.416355901850032017e-01,4.570816372770385438e-01,4.403570970519796735e-01,3.148218079808777770e-01,3.236268790293665987e-01,4.557746511530270661e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.525252525252525207e-02,4.357468602697954774e-01,4.521370309313792468e-01,4.343932648088091319e-01,3.099437288360666898e-01,3.169925828364745790e-01,4.567403841159468625e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.575757575757575690e-02,4.312438828651271594e-01,4.471914479698106959e-01,4.284285164623757858e-01,3.046900936192815657e-01,3.114629835826137061e-01,4.573842988075250693e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.626262626262626174e-02,4.263942279146292202e-01,4.418933066652084296e-01,4.224646842192054663e-01,2.994374958502090678e-01,3.063033151302920754e-01,4.579477172089336245e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.550868235399501027e-01,2.500679837866573996e-01
2.676767676767676657e-02,4.215455306369099153e-01,4.369477237036398787e-01,4.171631946352993836e-01,2.949349727773720176e-01,3.033540596491506314e-01,4.585915206409538758e-01,2.550868235399501027e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
